id,created_at,text
1350446262659788800,2021-01-16 14:14:13,"RT @citywaterloo: Spread kindness this winter with Waterloo’s Community Happiness Project! Submit a message of hope, positivity, welcoming,…"
1350219210174164994,2021-01-15 23:12:00,Watershed Writers presents in- depth conversations with #localwriters living and writing in the #GrandRiver watersh… https://t.co/s5xNnfBkBT
1350159063863103489,2021-01-15 19:13:00,Get #creative while in shutdown and make a quilt segment for @frombehindmask community art project. It's even easie… https://t.co/u9xJyknx9T
1350148502899339272,2021-01-15 18:31:02,"RT @WRPSToday: Are you feeling anxious about the state of emergency?  

The Canadian Mental Health Association continues to offer support.…"
1350140698280878080,2021-01-15 18:00:01,Looking for a great mystery or crime fiction book or two? WPL blogger Nancy C. shares her thoughts on one of her fa… https://t.co/caUzQx5D12
1350082345794220032,2021-01-15 14:08:09,IMPORTANT UPDATE! Due to the Provincial restrictions the Winter Warmers fundraiser has been cancelled. For full det… https://t.co/d08yENJott
1350069473999347712,2021-01-15 13:17:00,#DowntonAbbey fans unite! There are still a couple of spaces left for our Virtual Downton Abbey Trivia Night happen… https://t.co/jRri3309Iy
1349878465164529664,2021-01-15 00:38:00,"Canadian author, @s_raughley of the bestselling Effigies series and native Ontarian, talks Josh Hawley's lost book… https://t.co/NqCyj4glX0"
1349837424000708610,2021-01-14 21:54:55,We love visiting schools! And even though we can't do it in person we are happy to visit you virtually to talk book… https://t.co/nLQ9CKvHdT
1349827952230490116,2021-01-14 21:17:17,Do you read graphic novels? How about trying a little non-fiction with a graphic memoir or true story? Leah Rachel… https://t.co/7ogm61guRH
1349824916984627202,2021-01-14 21:05:13,RT @citywaterloo: Ready for some new scenery? Come on a virtual one hour tour of European Parks and Gardens with the Friday Flicks group. F…
1349778311547822081,2021-01-14 18:00:01,Wheeee! A toboggan slide opened in @WaterlooPrk in January 1926. The slide was 300 feet long with an iced runway ou… https://t.co/g4lvw3GPyJ
1349750748310024195,2021-01-14 16:10:30,@maleon_author Great news! They've been added to downloadLibrary our ebook platform. You can let your friends know… https://t.co/GoVaAEqTwU
1349721155888930820,2021-01-14 14:12:54,@maleon_author Hi! This is awesome and hopefully we are able to get your books so that our community can read them.… https://t.co/z1K16Nmy1e
1349711867275587586,2021-01-14 13:36:00,New to Canada or just want to improve your English? @YMCAImmigrant can help with one of their online… https://t.co/JCqj7H2jwQ
1349495189774090241,2021-01-13 23:15:00,Current library services remain unchanged following yesterday’s announcement from the Province. #curbsidepickup is… https://t.co/FZWohacvQX
1349431018009321474,2021-01-13 19:00:00,"The Forest of Reading program is Canada's largest recreational reading program, celebrating Canadian authors and il… https://t.co/mbKV6oEAa3"
1349404592749109250,2021-01-13 17:15:00,"Join in the discussion as @TerryFallis talks about and reads from his most recent novel Albatross, a light-hearted… https://t.co/zyu9ipSl9t"
1349360144904237056,2021-01-13 14:18:23,Another wonderfully thought provoking author event last night! Thank you to @RonDeibert for joining us and to our c… https://t.co/6R0apP9WlV
1349339161644433410,2021-01-13 12:55:00,Hey teachers! Check out our Teacher Resource page at https://t.co/8v0u1548xO to learn more about virtual class visi… https://t.co/cG6X4Udchl
1349118786138472448,2021-01-12 22:19:18,Check out this review by library user @TheLibraryClark and start streaming movies and more FREE with Kanopy at… https://t.co/Nc4Yjl343D
1349069887293911042,2021-01-12 19:05:00,"As a book blogger, library assistant and voracious reader @bakingbookworm reads over 150 books per year. Keeping tr… https://t.co/gfc9BX6N1O"
1349061399960563715,2021-01-12 18:31:16,"RT @Laurier: We are very excited to be working with @WaterlooLibrary to bring you a new virtual lecture series, Laurier EdTalks! The first…"
1349001207382220804,2021-01-12 14:32:05,@miljagillespie @GillerPrize @renisoncollege The session was recorded! Once it is edited and ready @renisoncollege… https://t.co/OWbBjnbXgI
1348999740013350916,2021-01-12 14:26:15,Construction of the East Side Branch Library at RIM Park is underway! We're sharing photos regularly so you can fol… https://t.co/IkRPOS8MfQ
1348979290642255874,2021-01-12 13:05:00,Join us and our friends @wordsworthbooks tonight at 7pm for an evening with author Ronald J. Deibert as he discusse… https://t.co/aTFXVsEaUf
1348682584998477824,2021-01-11 17:26:00,"Have you been following along with @CreateWaterloo Create 31 initiative this January? If not, it's not too late! Ge… https://t.co/r8WTClEH9P"
1348639575695110159,2021-01-11 14:35:06,"RT @GetTLWR: Newsletter up at https://t.co/c9skVQZ6zh - 
 Another week in lockdown. Online events with @kitchenerlibrary @waterloolibrary @…"
1348639072445739010,2021-01-11 14:33:06,@kate_pearce12 @juberzilla @lynneshort @TenilleUptown @andreaharding Hi friends! With the library doors currently b… https://t.co/bhkQNYNaVV
1348620425509687299,2021-01-11 13:19:00,Good news! Our Cookbook Book Club has been extended into the new year. Join online at: https://t.co/TcayONf67w to l… https://t.co/Gk70fnSkac
1348393681569656836,2021-01-10 22:18:00,"It's true! Our digital library is open 24/7 and it's more then just eBooks. You can also do online learning, practi… https://t.co/VXs6a52hl1"
1348316925592436736,2021-01-10 17:13:00,Soccer fun that you can do right at home! @REDacadofsoccer is joining us to run a fun Soccer Skills Challenge on th… https://t.co/IFg7pkKzVL
1348262064536473608,2021-01-10 13:35:00,"@angiecthomas author of The Hate U Give, talks about the experience of writing a prequel to her bestseller in this… https://t.co/N000uClEyh"
1348033306714107914,2021-01-09 22:26:00,Calling all writers! The CBC Nonfiction prize is now open. You have until Feb 28 to submit your original work. Good… https://t.co/2L6MqGZruz
1348033274250190849,2021-01-09 22:25:52,Help keep members of our community warm this winter by donating a pair of mittens next Saturday. Full details in th… https://t.co/ytCFEtCgxX
1347917225278271488,2021-01-09 14:44:44,@myrastephen @GillerPrize @renisoncollege It will be edited and then posted on @renisoncollege website. Cheers!
1347914524469252097,2021-01-09 14:34:00,"This month's virtual book club selection is The Last Train to London by @MegWClayton . Join us Thursday, January 14… https://t.co/9CxpFVj2TV"
1347642230119477256,2021-01-08 20:32:00,Calling all teens who want to up their babysitting game! Boost your qualifications and build your resume by complet… https://t.co/pM5mqgukMz
1347585103829102592,2021-01-08 16:45:00,The #CanadaReads 2021 longlist is here! The panellists and the books they choose to champion will be revealed on Ja… https://t.co/y8ZywiRDba
1347570585824612355,2021-01-08 15:47:18,@highlandmom @GillerPrize @renisoncollege Yes it was. It will be edited and then posted on @renisoncollege website.
1347570422955577344,2021-01-08 15:46:40,Thank you Souvankham Thammavongsa for a wonderful evening and thank you to @renisoncollege and everyone that tuned… https://t.co/YLRG4Cs0IS
1347529739028869121,2021-01-08 13:05:00,"WPL Blogger Jackie M. reviews the animated film, Howl's Moving Castle. ""As an adult, Studio Ghibli movies have been… https://t.co/pHpI6puCHU"
1347337975093489667,2021-01-08 00:23:00,Hockey season is coming! So for this #TBT let's take a trip back in time to the Central School Hockey Club circa 19… https://t.co/ZDdwbGucjs
1347225232201961472,2021-01-07 16:55:00,You know what we are most excited about in 2021? NEW BOOKS! Check out some of the most anticipated book releases of… https://t.co/8q72GmVlQ3
1347195033192169478,2021-01-07 14:55:00,Join us tonight at 7:00pm for a special virtual event with @GillerPrize winning author and poet Souvankham Thammavo… https://t.co/NSqUmmcWyR
1346924502152863744,2021-01-06 21:00:00,"Join in the discussion as @TerryFallis talks about and reads from his most recent novel Albatross, a light-hearted… https://t.co/4Axk15GTDZ"
1346919170198351873,2021-01-06 20:38:49,"RT @LaurierResearch: RT @Laurier: Laurier EdTalks: Innovation in Education kicks off on Jan.27, in partnership with @WaterlooLibrary, featu…"
1346867935009234944,2021-01-06 17:15:13,@scampi01_gmail That's a great question! You can just book one time slot and pick them all up in one visit.
1346860831062036486,2021-01-06 16:47:00,Is it your dream to be surrounded by books all day long? We have an opening for a part-time permanent Shelver at ou… https://t.co/C5E5ZJIUgi
1346835413667876867,2021-01-06 15:06:00,"Join Kim Thúy and readers across Canada for a Livestream Event to discuss her novel, Vi, at 7:00pm on January 19 in… https://t.co/e1aqEkkNA7"
1346572933955612673,2021-01-05 21:43:00,Adults can learn to play the ukulele online with WPL! We'll even lend you a ukulele to use for the duration of the… https://t.co/bxEbEHtfeC
1346555865395064834,2021-01-05 20:35:10,"RT @NerudaArts: If you haven't watched this tapestry of the arts in Waterloo Region, join the over 4.7K who have. If you've already watched…"
1346522854272077824,2021-01-05 18:24:00,A new year means new book to movie adaptations! Check out what books are set to hit the screen in 2021 at:… https://t.co/Mjfvfm1zdG
1346498946491813891,2021-01-05 16:49:00,Join us and our friends @wordsworthbooks for an evening  with author Ronald J. Deibert as he discusses his latest b… https://t.co/PnH1DZ7LkG
1346487457043402752,2021-01-05 16:03:20,"RT @Laurier: Have you heard of our new virtual lecture series, Laurier Ed Talks? In partnership with @WaterlooLibrary and @LaurierEdu, we'l…"
1346189910085144576,2021-01-04 20:21:00,We can help you fulfill your reading goals this year. Place a hold and pick-up items via WPL To Go Curbside Pick-up… https://t.co/pBm7a8hVKc
1346133790427529216,2021-01-04 16:38:00,Want to get writing in 2021? Join our writing group! This 4-week program will help you to transition from a reader… https://t.co/gnNt6IPrnH
1346098054957465601,2021-01-04 14:16:00,RBdigital and their catalogue of #eMagazines is now part of downloadLibrary and the Libby app! Check out our digita… https://t.co/mOwcYzorcK
1345845390029979648,2021-01-03 21:32:00,"This month's virtual book club selection is The Last Train to London by @MegWClayton . Join us Thursday, January 14… https://t.co/7n23RF7sxZ"
1345796316660686848,2021-01-03 18:17:00,It's that time of year and all the best of lists of 2020 are arriving! CBC shares the top 10 bestselling Canadian b… https://t.co/3Y1UBojXIj
1345749760091688964,2021-01-03 15:12:00,"Since you can't browse books at the library right now, why not let us do it for you! Order a book bundle for adults… https://t.co/i9oE9AIugv"
1345467651041193986,2021-01-02 20:31:00,Is one of your new year's resolutions to save money? We can help with that! WPL has extended its fine amnesty into… https://t.co/6SHhQCIeNj
1345444709360148487,2021-01-02 18:59:50,Wow. Check it out! Thanks @OliverCardoza https://t.co/MD1hz7HMPk
1345444041232687111,2021-01-02 18:57:11,RT @AmandaZinger25: Happy 2021 @WaterlooLibrary https://t.co/7YmwJvwaUe
1345443995053404161,2021-01-02 18:57:00,RT @AmandaZinger25: Happy 2021 @WaterlooLibrary https://t.co/99Gq8nZtpL
1345418325933707269,2021-01-02 17:15:00,Home with the kiddos? Have you heard of Bibliovideo? Check out this great YouTube channel all about Canadian books… https://t.co/vCmO2VosdV
1345385610681450496,2021-01-02 15:05:00,Join us January 7 at 7:00pm for a special virtual event with @GillerPrize winning author and poet Souvankham Thamma… https://t.co/K4Mk4dNALI
1345071037738700801,2021-01-01 18:15:00,"Be a part of One eRead Canada! From Jan 1–30, Kim Thúy’s celebrated novel, Vi, will be available in digital formats… https://t.co/PVIB8TyL7y"
1345025739045761024,2021-01-01 15:15:00,Happy New Year! The library is closed today but will re-open tomorrow at 10:00am as regular hours resume. WPL's dig… https://t.co/2VBP8mC4mU
1344825675429994497,2021-01-01 02:00:01,"May 2021 be full of good health, good memories and great reads!
#newyearseve #kwawesome #NewYearsResolutions #goals https://t.co/5eFPTuh5GA"
1344799246596198401,2021-01-01 00:15:00,"The Ultimate Best Books
of 2020 List : Reading All the Lists So You Don't Have to Since 2017. Emily Temple @lithub… https://t.co/QjjfUgikai"
1344704877012795393,2020-12-31 18:00:00,"This photo, taken on December 31, 1946, features nine members of the ""Little German Band"" playing at the corner of… https://t.co/U9A10vOs3b"
1344703953691402241,2020-12-31 17:56:20,Congrats! Enjoy your book and goodies :) https://t.co/WV7vnMGjx2
1344644480452980738,2020-12-31 14:00:01,We're at the end of our annual countdown of the Top 15 Most Borrowed Books at WPL. 1.5 million items are borrowed e… https://t.co/m1cexUjFrI
